Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
4693c861-26a2-3e41-a087-8f190a980d08,MARIE ESTHER HEALTH CENTER INC,720 BOSTON POST ROAD,MARLBOROUGH,MA,01752,42.349617,-71.547214,5084853791,0.0,1
24c78a8f-8351-3577-92fa-28f8d31ef875,HARBOR HOUSE NURSING & REHABILITATION CENTER,11 CONDITO ROAD,HINGHAM,MA,02043,42.233136,-70.889526,7817494774,0.0,2
51521c38-22d2-3c78-a91d-2c6f19995046,BOSTON HOME  INC (THE),2049 DORCHESTER AVENUE,BOSTON,MA,02124,42.33196,-71.020173,6178253905,0.0,2
ee912e4e-6b4c-36f2-9d26-befa05dec019,WHITTIER BRADFORD TRANSITIONAL CARE UNIT,145 WARD HILL AVENUE,BRADFORD,MA,01835,42.65567100000001,-71.14224200000002,9783728000,0.0,4
03a8e501-702b-3f51-befa-f613db9ac4bd,ISLAND TERRACE NURSING HOME,57 LONG POINT ROAD  BOX 1237,LAKEVILLE,MA,02347,41.86001,-70.93927099999998,5089470151,0.0,1
8e949323-4441-3044-b5c9-b31075af57f3,JEANNE JUGAN RESIDENCE,186 HIGHLAND AVENUE,SOMERVILLE,MA,02143,42.390566,-71.101324,6177764420,0.0,1
125043f1-b7b2-37aa-ac31-b8bba3a4bc83,SEACOAST NURSING & REHABILITATION CENTER INC,292 WASHINGTON STREET,GLOUCESTER,MA,01930,42.62885,-70.685875,9782830300,0.0,2
42f2902a-2fa2-3dbd-b962-59ea1b32a25c,CAMBRIDGE REHABILITATION & NURSING CENTER,8 DANA STREET,CAMBRIDGE,MA,02138,42.375967,-71.118275,6178644267,0.0,1
06547dd5-6c88-32cb-90ab-9fb337146fdc,CARE ONE AT MILLBURY,312 MILLBURY AVENUE,MILLBURY,MA,01527,42.192246,-71.777649,5087930088,0.0,1
5077bc45-e145-399e-8411-2a98658b4e13,HANCOCK PARK REHABILITATION AND NURSING CENTER,164 PARKINGWAY,QUINCY,MA,02169,42.260915,-71.00939699999998,6177734222,0.0,1
aedaec8d-284d-3a29-aa26-88890dd34a94,TREMONT HEALTH CARE CENTER,605 MAIN STREET,WAREHAM,MA,02571,41.791736,-70.75787199999998,5082951040,0.0,1
0dbe1a0c-6fb3-3242-9812-f15d8a9a1162,CEDAR VIEW REHABILITATION AND HEALTHCARE CENTER,480 JACKSON STREET,METHUEN,MA,01844,42.742751,-71.178588,9786863906,0.0,2
c3a68c1c-e135-3f26-a8f3-7235308ac260,ST JOSEPH MANOR HEALTH CARE INC,215 THATCHER STREET,BROCKTON,MA,02302,42.082543,-71.024638,5085835834,0.0,2
f6a68c34-72d8-3c9b-97bb-746ac4ee9ce7,STONE REHABILITATION AND SENIOR LIVING,277 ELLIOT STREET,NEWTON UPPER FALLS,MA,02164,42.375541,-70.970646,6175270023,0.0,6
e1d22576-d1af-3ff1-b63a-fc0cc901318a,KINDRED NURSING & REHABILITATION-HARBORLIGHTS,804 EAST 7TH STREET,BOSTON,MA,02127,42.33196,-71.020173,6172688968,0.0,2
0cdf803f-9635-3edb-9b3f-6e05c4e404c4,CARE ONE AT BROOKLINE,99 PARK STREET,BROOKLINE,MA,02146,42.323853,-71.142002,6177311050,0.0,2
756d035e-5c97-307e-9a9b-e762d0663f4d,PLYMOUTH HARBORSIDE HEALTHCARE,19 OBERY STREET,PLYMOUTH,MA,02360,41.897892,-70.62403,5087474790,0.0,2
d3439ae9-cebe-3102-a894-891ba0486db5,JML CARE CENTER  INC,184 TER HEUN DRIVE,FALMOUTH,MA,02540,41.551388,-70.608847,5084574621,0.0,1
a54b3d26-2029-3e03-9d1f-63aea8bf4dbf,RIVERBEND OF SOUTH NATICK,34 SOUTH LINCOLN STREET,S NATICK,MA,01760,42.392092,-71.564949,5086538330,0.0,1
8a608787-0a24-3b90-bfd8-6cd27c9d0095,LOOMIS LAKESIDE AT REEDS LANDING,807 WILBRAHAM ROAD,SPRINGFIELD,MA,01109,42.115454,-72.539978,4137821800,0.0,2
e9052522-4939-3d2d-9c4c-404129c6efd5,VIBRA NURSING & REHABILITATION CTR OF WESTERN MASS,1400 STATE STREET,SPRINGFIELD,MA,01109,42.115454,-72.539978,4137266145,0.0,2
9a6ebd7a-6763-39de-b245-155ef06ff248,PARSONS HILL REHABILITATION & HEALTH CARE CENTER,1350 MAIN STREET,WORCESTER,MA,01603,42.269478,-71.807783,5087914200,0.0,2
92bc13c6-3e4d-372a-b1ff-0fcf7d394e4f,STONEHEDGE HEALTH CARE CENTER,5 REDLANDS ROAD,W ROXBURY,MA,02132,42.375541,-70.970646,6173276325,0.0,1
